Sentence,Hyperbole,Metaphor
The Gun-Free Schools Act requires each state that receives funds under the Elementary and Secondary Education Act (ESEA) as amended by the No Child Left Behind Act (NCLB) to have in effect a state law requiring districts to expel for at least one year any student who brings a gun to school or possesses a gun in school.,0,0
"But in order to retain Paul, Lee, and Cruzâ€™ right to offer pro-gun amendments , Republicans will have to block Reidâ€™s efforts to shut down their filibuster of the bill and the motion to proceed to it â€” until Reid commits to dismantle his â€œamendment treeâ€ and allow them to offer their amendments.",0,0
Political democracy does not require economic democracy .,0,0
Bishop Cooper's Order does NOT have gay or women priests .,0,0
"its another lie the anti gun media turds use. the ATF and federal prosecutors have some specific factors used to prosecute those DEALING without an FFL for example, if you set up a table at a gun show to sell some of your private collection and you buy a gun from a guy passing by your table and you then put it on the table without waiting at least a day, you will be prosecuted for dealing without a license if a cop or ATF or FBI agent sees that I know that because I saw a guy get busted doing that when I was working a show for a client years ago",0,0
Burnside Review assumes the right to publish poems on their website as well as in the physical issue.,0,0
They deport illegals who are serving time for drugs or theft.,0,0
"Bolivia's president, vice president and eight of nine departmental governors are the subject of an upcoming recall vote .",0,0
Adding link sto your web buttons is a necesary step to guiding your visitors to the desired link !,0,0
"As far as criminal gun violence goes , the gun component is the smallest part of the equation.",0,0
"Out the other end emerges a modified amalgam that tries to balance fairness with principle, majority rule with minority rights .",0,0
These demands were very modest: mass to be performed in the national language; communion to include bread and wine; marriage of priests; abolition of the Annates (a special Church tax for the crusades still in force); convocation of the national council for the reform of abuses in the Church and the union of the different sects.,0,0
"In the past, such repressive measures offered the government a good chance of dominating the story through the state-controlled press .",0,0
I take it back the only way to square this cirlcle is to rationalize the government oppressing other people and I really don't want to hear it.,0,0
"Table 13 implies no statistically significant relationship between the concealed handgun dummy and the victim's sex, race, or relationships with offenders.",0,0
It is a good idea to have someone help you fill out the forms and give yourself time to get all the papers and documents you need to send along with your application.,0,0
"This plan does not take into account home rule, local conservation efforts, and does not address important issues like state land tax incentives .",0,0
Your gun is not visible from the street.,0,0
"Just want to highlight that Republicans are against a police state as well, hence the anti- gun control sentiment .",0,0
That's roughly what the state estimated it would earn from gas development over the next decade.,0,0
"Calling the fight against terrorism ""the defining challenge of our time"" which already confused liberals who think the defining struggle of our time is against Wal-Mart...""",0,0
Dave Wilton - Emeryville CA Police: extra gun that can be planted on a suspect?,0,0
That laxity makes the Old Dominion a prime supplier of guns for the East Coast.,0,0
"The national road system has expanded to 12,464 km at the end of 1996.",0,0
Copyright-free books are available for download.,0,0
"Jamaica, another gun control success is an ISLAND. makeshift guns do not have the potency of regular guns.",0,0
"If anyone was interested in an accurate understanding of what the officers really thought of the long gun portion of the registry, they would have framed it in such a way as to clearly ask that very question.",0,0
