Sentence,Hyperbole,Metaphor
Rabies is spread through bites or licks on broken skin from an infected animal.,0,1
"Their unions have been crushed (but not the white UMC female unions of teachers, nurses and public employees, coincidence?) their jobs outsourced, their wealth extinguished .",1,1
Introduction to VATÂ This is a summary of the most common value added tax issues and a good place to start finding out how it affects you and your business.,0,0
"No, the government should not take away our guns, because guns are a fundamental right .",0,1
"89 As for the second half of the twentiâ€ eth century, and especially its last quarter, a study comparâ€ ing the number of guns to murder rates found that during the 25â€year period from 1973 to 1997, the number of handâ€ guns owned by Americans increased 160% while the number of all firearms rose 103%.",0,0
"Did I not already say that I didn't know how they would enforce such a gun law. do this, go look in any mirror and argue with yourself, you are now toast, on ignore.",0,0
Tax authorities duties,0,0
"A second trimester surgical abortion is performed in the same manner as a first trimester abortion; however, the patientâ€™s cervix must be dilated, or opened, several hours or days prior to her surgery.",0,0
"You wouldn't get the rulers of the foreign governments in the experiences to follow the pattern in Nephi!""",0,0
"For this reason, heavy regulation favors big business against those small businesses who cannot afford high-priced attorneys .",0,0
The framework is a valuable tool as you plan your Civil Service career .,0,0
Saudi Arabia and the exiled Kuwait ruling family gave Gorbachev a handsome reward for his silence: $5 billion [Source].,0,0
"Thanks to the Corporate Cronies on the Supreme Court deciding in â€œCitizens United v FECâ€ that it is fine for Big Money to secretly spend fortunes on election ads, democracy sinks lower into its grave.",1,1
No - I mean a general area of policy .,0,1
The Simpsons was dead right in its parody of guns in the US when the guy at the gun shop tells Homer that he is 'limited' to just two handguns or whatever it is.,0,1
The problem is that the propaganda of gun control is not being countered by firearm organisations.,0,0
Not a word about disparities of income has an effect on the political calculus of taxation .,0,1
Still literacy was not universal and the 18th century saw a resurgence of interest in the basic education of the poor .,0,0
"""It seems that back door gun control is in full effect in the United States.",0,1
"A few years back, Kotowski showed sent Illinois State Police detectives to the homes of persons who dared speak up against the scourge of gun control .",0,1
"If then people engage in these methods, they can find their own interpretations - and those that are exactly corresponding to their level of understanding .",0,1
"Third, this makes a poor case for gun deterrence, since the correlation is only possible when the gun fails to protect.",0,0
"Oprah Winfrey has been fighting that battle her whole life, but she has the money to hire personal trainers and private chefs to try and maintain her weight.",0,0
The gun control mentality is ruthlessly absurd.,0,1
No single outside entity or human rights group has issued a positive assessment of the current electoral campaign in Zimbabwe.,0,0
The liberals believe that only the government should have access to guns because crimes related to gun violence is going up .,0,1
"According to Plaintiffs, it seems, municipalities should be limited to enacting only those firearms regulations that lawbreakers will obey â€“ a curious argument that would render practically any gun laws unconstitutional.",0,0
"He beheld the first rank, composed of the grandees and champions of Iran and other regions, standing around; and above these two, ranks of sages, philosophers, and learned men, who took precedence of each other in proportion to their knowledge, for this great king was exceedingly attached to men of science; he next beheld the monarch of the world seated on a lofty throne, and his brows encircled with a costly crown, on which Zartosht in eloquent language recited the praises of the king .",0,0
