Sentence,Hyperbole,Metaphor
"Our pick is baba ghanoush, humble eggplant roasted and miraculously transformed with tahini, garlic and olive oil - voila: dipping delight.",0,0
"Jenks trying to coax Ruess' donkey, Pegasus, on to the back of a pickup truck.",0,0
For the next three weeks my career was in the past tense.,0,1
He sloshed me on the chin.,0,0
He was put on his mettle.,0,0
Let's have a barbecue!,0,0
Don't let that beggar in.,0,0
Don't try my patience!,0,0
"No birds, no booze, no groupies hanging about.",0,0
Where can I pet an email address?,0,0
"This isn't such a monumental task but for the arrival of another 150,000 visitors who have exactly the same plans!",0,0
She bridled at his suggestion to elope.,0,0
Madrid has begun a hot-headed bout of sabre-rattling.,0,1
Of soft kid cowhide and the fleeciness softness that rouse processing through turning suede.,0,0
A jet of coffee steam from the burnished caldron.,0,0
She got hot pants for this guy twice her age.,0,0
Have a cup of coffee to sober you up.,0,0
Switch on your television set these days and you can bask in the warmth of the good old days.,0,1
"This must be the Jia Yucun my master keeps talking about, whom he' d gladly help if only he had the chance.",0,0
But I must say she's not always as fractious as she appears now.,0,0
"So he's a bit of an idiot, but he's still my bruv, ain't he?",0,0
Henry was so infuriated by the childlike look of loss on his face he had half a mind to give him some.,0,0
All of this was blissful time out from the routine drudgery.,0,0
He's going to lick his wounds.,0,1
How relevant are consumerism and digital social networking to 21 st - century schooling and parenting?,0,0
"She's going to sing at a swagger affair in the Ulster hall, belfast, on the twentyfifth.",0,1
"All right, then, fish stew and lemon pie it is!",0,0
Madonna has been beaten to the punch.,0,1
I'm laughing somehow or other.Just because I'm thinking of you.,0,0
"Birkin was expressionless , neutralized, possessed by her as if it were his fate, without question.",0,0
"And if renting is not enough, how about Cornish Cay in the Bahamas, on sale for a mere $9 million?",0,0
He parted from his native shore a year ago.,0,0
It was a nerve-racking drive up the mountain.,0,1
He's a bit of a snob won't speak to the likes of me.,0,0
It was like being washed up by the tide and left stranded.,0,0
Stop weeping for such an unthankful man like him!,0,0
A cricket critic cricket his neck at a critical cricket match.,0,0
"Vivian Rutledge ( Lauren Bacall ) : Do you always think you can handle people like, uh, trained seals?",0,0
The tyrant will always find a pretext for his tyranny.,0,0
The religious press in the first decade of pentecostal history teems with blistering attacks on the new movement.,0,0
It's not funny - don't laugh!,0,0
"Oh , and before that, he was an astronaut, a naval flight officer and an electrical engineer.",0,0
"They are commanding and authoritative, bloated with conviction that their advice is right, the best thing for me.",0,0
She would even bring street urchins into the presidential palace to bathe them and treat their scabies and give them a meal.,0,0
So is clinging to the roof of an SUV in a gale with practice mallets fashioned from paint roller handles and plumbing parts.,0,0
Drama is life with the dull bits cut out,0,1
His irresistible impulse to set fire to shoe shop.,0,0
He was just Margaret's old chum who had loaned me a shoulder and was still metaphorically holding my hand.,0,1
There is limpid brooklet in front of my hometown.,0,0
You are bidding on a white BELLINI dresser with pull - out changing table.,0,0
I've been on at him to fix that cupboard for weeks now.,0,0
I got my own home and it ain't got a broken window.,0,0
Q: Do I need to baste?,0,0
Don't whittle the stick into a short one.,0,0
"The pegre is always the poor pegre, and he is always the hare in hiding, the fugitive mouse, the flying bird.",0,1
Pardiggle had been regarding him through her spectacles with a forcible composure.,0,0
Where on this conjoined road of shared experiences did the Prime Minister go so badly wrong and become a Tory?,0,0
Did she want to be just one more notch on Nathan Bryce's bedpost?,0,0
He'll cause trouble - you mark my words!,0,0
She wears a pink Lycra all-in-one for her aerobics class.,0,0
Ill weeds grow apace [fast].,0,0
Or his database opens Jiang of Ge postern and so on.,0,0
He grumbles at his lot instead of resolutely facing his difficulties.,0,0
Have you come because you need my help to save a distressing damsel?,0,0
His face relaxes into a contented smile.,0,0
He rose from errand boy to president.,0,0
You've got to face facts here - you can't just bury your head in the sand.,0,1
"Director Scott Michell acquits himself admirably; this is his first feature, and it moves along smoothly, professionally, rhythmically.",0,0
She's getting off the stagecoach.,0,0
"And the busty Belfast blonde could get Brown all hot under the collar with her antidote agenda to ""serious and boring"" politics.",0,0
Maybe he's not the man she thought he was when she first met him in prison whilst serving time for rape.,0,0
Bits of Meccano lay around waiting to be pilfered if I'd had the courage.,0,0
I know this business inside out.,0,1
You ' re warmhearted ; but you ' re talkative.,0,0
He has been left to carry the can for a decision he didn't make.,0,0
"It's a lean meat, and you can have it with a...English muffin, some oatmeal, and sprinkle some raisins on top.",0,0
Turn your tongue seven times before speaking,0,1
Why didn't you tell me my zip was undone!,0,0
I'll spring for the beer tonight.,0,0
A lasting peace requires the slate to be wiped clean.,0,0
Pure cashmere sweaters down from $180 to $108.,0,0
Accompanied by the thrilling music of flamenco guitars.,0,0
I also heard there in a purchasing a good match Lange!,0,0
"Cage, the nephew of film director Francis Ford Coppola, is best known for such films as ""Raising Arizona, "" ""Gone in 60 Seconds"" and ""National Treasure.""",0,0
"Yeah, a little extra reach on a punch, a set of brass knuckles, a stripe on the sleeve, a badge that says cop on it, a rock in your hand, or a bankroll in your pocket.",0,0
It was he who jinxed it.,0,0
I'd rather meet him here on my own home ground.,0,0
"And if realpolitik dictates, India is perfectly capable of cosying up to a dictatorship, such as the Burmese military junta.",0,0
It's a pity the two concerts clash.,0,0
This belief was like a ball and chain for the allied war effort.,0,0
She's a dab hand at DIY.,0,1
We got lost in Hampton Court maze.,0,0
"Except, of course, for the bitter disappointment of his day lilies.",0,0
Could we just wait until he's done with the homestead act chapter?,0,0
You'll get your room assignment in the mail.,0,0
Wanna make a bet?,0,0
Life is half spent before we know what it is,0,0
He has been grinding out cheap romantic stories at the rate of one a week.,0,0
It provides us with an appeal to a constituency the Tories have been allowed to monopolise.,0,0
Heather had a real ring to show off. Tony proposed on their own timetable - on Valentine's Day - and her mother was never the wiser.,0,0
The boys were vying with each other to impress her.,0,0
Tom and Jerry sailed along like a flagship on a balmy sea.,0,0
Mary is head over heels in love with John.,0,1
We drew straws for who went first.,0,0
"No mere morning sickness this, but gripping, round-the-clock, horrible nausea.",0,0
From pink tutu to black overcoat?,0,0
"Known to villagers and his children alike as ""Lao Shuji, "" or Old Secretary, Wu has a genial, grandfatherly demeanor that belies a hardheaded steeliness.",0,0
The faucet's dripping again - you'd better call the plumber.,0,0
I took a vacation to try to recover my sanity.,0,0
Have I violated some proscribed waiting period?,0,0
Before she could find her tongue the door had closed behind him.,0,1
Is there anywhere to kip down for the night?,0,0
A fine farmhouse tea awaits those who complete this medium paced walk in the unique Cheviot landscape of Northumberland.,0,0
They cheated in a spelling test together and they played kiss chase in the playground.,0,0
"But this was self-pity, to which he had never been addicted, and he must shake it off at all costs.",0,0
There's nobody following us-you're just imagining it!,0,0
Cleaving to the bosom of my grieving family? What do you think they're doing?,0,0
But looking after five-month-old daughter Atlanta has put a brake on her clothes shopping sprees.,0,0
"So look for me on the slopes, give me tips, and a hand when I wipeout .",0,0
Did Bill Clinton wallow in the mud with a group of Tucson sorority girls?,0,0
My new lady loves to dance to disco music.,0,0
The sister of my American Social History professor keeps the tag as a good luck charm for another trip and then replaces it with the new one.,0,0
